0	1	78.6	73.9
1	4	78.5	74.1
5	9	74.7	70.2
10	14	69.8	65.3
15	19	64.9	60.5
20	24	60	55.7
25	29	55.2	51.1
30	34	50.6	46.6
35	39	46	42.3
40	44	41.4	38.1
45	49	36.9	33.8
50	54	32.4	29.6
55	59	27.9	25.3
60	64	23.6	21.2
65	69	19.5	17.3
70	74	15.7	13.8
75	79	12.3	10.7
80	84	9.4	8.2
85	89	7	6.1
90	94	5.1	4.4
95	99	3.7	3.2
100	999	2.7	2.5
