0	1	83.4	77.4
1	4	83	77
5	9	79	73.1
10	14	74.1	68.3
15	19	69.2	63.4
20	24	64.3	58.6
25	29	59.4	53.9
30	34	54.5	49.1
35	39	49.6	44.4
40	44	44.8	39.7
45	49	40	35.1
50	54	35.3	30.7
55	59	30.7	26.4
60	64	26.2	22.3
65	69	21.9	18.5
70	74	17.9	15.1
75	79	14.2	12
80	84	10.9	9.3
85	89	8.2	7.1
90	94	6	5.3
95	99	4.3	3.9
100	999	3.1	2.9
