0	1	82.7	78.3
1	4	81.9	77.6
5	9	77.9	73.6
10	14	72.9	68.6
15	19	67.9	63.6
20	24	62.9	58.7
25	29	58	53.7
30	34	53.1	48.8
35	39	48.1	44
40	44	43.2	39.1
45	49	38.3	34.4
50	54	33.5	29.7
55	59	28.7	25.1
60	64	24.1	20.8
65	69	19.7	16.7
70	74	15.6	13
75	79	11.9	9.7
80	84	8.8	7.1
85	89	6.3	5
90	94	4.4	3.5
95	99	3	2.5
100	999	2.2	1.9
