0	1	69.9	66.9
1	4	71.6	68.5
5	9	68.5	65.1
10	14	63.8	60.4
15	19	59	55.6
20	24	54.3	50.8
25	29	49.7	46.3
30	34	45.1	41.7
35	39	40.5	37.2
40	44	35.9	32.9
45	49	31.3	28.7
50	54	26.9	24.6
55	59	22.6	20.8
60	64	18.6	17.2
65	69	15.1	13.9
70	74	12	11.2
75	79	9.5	8.8
80	84	7.4	7
85	89	5.6	5.4
90	94	4.3	4.2
95	99	3.3	3.3
100	999	2.6	2.6
