0	1	72	65.3
1	4	72.4	66
5	9	68.8	62.4
10	14	63.9	57.5
15	19	59.1	52.7
20	24	54.3	48
25	29	49.5	43.5
30	34	44.8	39.1
35	39	40.1	34.7
40	44	35.5	30.4
45	49	31	26.2
50	54	26.7	22.3
55	59	22.5	18.7
60	64	18.6	15.5
65	69	14.9	12.7
70	74	11.5	10
75	79	8.5	7.5
80	84	5.9	5.5
85	89	4	4
90	94	2.8	3
95	99	2	2.2
100	999	1.6	1.7
