0	1	80	77.4
1	4	79.5	77
5	9	75.6	73.1
10	14	70.7	68.2
15	19	65.7	63.3
20	24	60.8	58.5
25	29	55.9	53.8
30	34	50.9	48.9
35	39	46	44.1
40	44	41.1	39.3
45	49	36.2	34.4
50	54	31.4	29.7
55	59	26.6	25
60	64	22.2	20.8
65	69	18.2	16.9
70	74	14.6	13.3
75	79	11.4	10.2
80	84	8.7	7.7
85	89	6.4	5.6
90	94	4.7	4.1
95	99	3.5	3
100	999	2.6	2.3
