0	1	71.8	66.2
1	4	72.5	67.1
5	9	69	63.6
10	14	64.3	58.9
15	19	59.7	54.3
20	24	55.1	49.9
25	29	50.5	45.9
30	34	45.9	41.7
35	39	41.4	37.5
40	44	36.8	33.2
45	49	32.3	28.9
50	54	27.9	24.7
55	59	23.6	20.7
60	64	19.5	17
65	69	15.6	13.5
70	74	12.1	10.5
75	79	9.1	7.9
80	84	6.6	5.7
85	89	4.7	4
90	94	3.3	2.9
95	99	2.5	2.1
100	999	2	1.8
