0	1	84.1	80.2
1	4	83.4	79.6
5	9	79.5	75.6
10	14	74.5	70.6
15	19	69.5	65.7
20	24	64.6	60.8
25	29	59.7	56
30	34	54.8	51.2
35	39	49.9	46.4
40	44	45	41.6
45	49	40.2	36.9
50	54	35.5	32.2
55	59	30.9	27.8
60	64	26.4	23.5
65	69	22.1	19.4
70	74	18	15.5
75	79	14.1	12
80	84	10.6	8.9
85	89	7.5	6.2
90	94	5.1	4.2
95	99	3.5	3
100	999	2.4	2.1
