0	1	86.1	80
1	4	85.3	79.2
5	9	81.3	75.2
10	14	76.4	70.3
15	19	71.4	65.3
20	24	66.5	60.4
25	29	61.6	55.6
30	34	56.6	50.8
35	39	51.8	46
40	44	46.9	41.2
45	49	42	36.4
50	54	37.2	31.8
55	59	32.5	27.2
60	64	28	22.8
65	69	23.6	18.7
70	74	19.5	15
75	79	15.6	11.6
80	84	12.3	8.8
85	89	9.8	6.7
90	94	7.6	5
95	99	5.8	3.8
100	999	4.5	2.9
