0	1	62.8	60.9
1	4	65.3	63.9
5	9	64	62.5
10	14	59.7	58.1
15	19	55.1	53.4
20	24	50.6	48.9
25	29	46.3	44.5
30	34	42	40.1
35	39	37.7	35.8
40	44	33.3	31.4
45	49	29.1	27.2
50	54	24.8	23.1
55	59	20.7	19.2
60	64	16.7	15.6
65	69	13.1	12.3
70	74	9.8	9.3
75	79	7.1	6.7
80	84	5	4.7
85	89	3.5	3.3
90	94	2.5	2.3
95	99	2	1.8
100	999	1.6	1.5
