0	1	54	50.9
1	4	58.2	55.7
5	9	58.3	55.7
10	14	54.8	52.3
15	19	50.7	48.1
20	24	46.5	44
25	29	42.5	40.2
30	34	38.6	36.5
35	39	34.8	32.7
40	44	31.1	29
45	49	27.4	25.4
50	54	23.7	21.9
55	59	20	18.5
60	64	16.3	15.1
65	69	12.9	12
70	74	9.9	9.1
75	79	7.2	6.7
80	84	5	4.6
85	89	4.2	3.9
90	94	3.1	2.9
95	99	2.4	2.2
100	999	1.9	1.8
