0	1	83.7	77.9
1	4	82.9	77.1
5	9	78.9	73.1
10	14	74	68.1
15	19	69	63.2
20	24	64	58.3
25	29	59.1	53.4
30	34	54.1	48.6
35	39	49.2	43.8
40	44	44.3	39
45	49	39.5	34.3
50	54	34.7	29.8
55	59	30.1	25.4
60	64	25.6	21.4
65	69	21.2	17.6
70	74	16.9	14
75	79	12.9	10.7
80	84	9.4	8
85	89	6.5	5.9
90	94	4.3	4
95	99	3.1	2.9
100	999	2.2	2.2
