0	1	56.6	53.5
1	4	60.4	57.8
5	9	59.9	57.3
10	14	56.2	53.5
15	19	52	49.3
20	24	47.8	45.2
25	29	43.6	41.3
30	34	39.6	37.5
35	39	35.7	33.8
40	44	31.9	30.1
45	49	28.1	26.4
50	54	24.2	22.8
55	59	20.4	19.3
60	64	16.8	15.8
65	69	13.4	12.7
70	74	10.4	9.9
75	79	7.9	7.5
80	84	5.9	5.6
85	89	4.3	4.1
90	94	3.2	3.1
95	99	2.4	2.3
100	999	2	1.9
