0	1	61.6	57.7
1	4	63.7	60.4
5	9	61.6	58.1
10	14	57.7	54.4
15	19	53.4	50.1
20	24	49.1	46
25	29	44.9	42
30	34	40.7	38.1
35	39	36.6	34.1
40	44	32.7	30.3
45	49	28.8	26.5
50	54	24.8	22.9
55	59	21	19.3
60	64	17.2	15.8
65	69	13.7	12.6
70	74	10.5	9.7
75	79	7.9	7.2
80	84	5.6	5.1
85	89	4.4	4
90	94	3.2	2.9
95	99	2.4	2.1
100	999	1.9	1.7
