0	1	79.1	68.1
1	4	78.4	67.4
5	9	74.5	63.5
10	14	69.6	58.6
15	19	64.6	53.7
20	24	59.7	48.9
25	29	54.8	44.2
30	34	49.9	39.6
35	39	45.1	35.1
40	44	40.4	30.8
45	49	35.7	26.7
50	54	31.2	22.7
55	59	26.8	19
60	64	22.6	15.5
65	69	18.5	12.6
70	74	14.6	9.7
75	79	11.1	7.3
80	84	8.1	5.3
85	89	5.8	3.9
90	94	4	2.9
95	99	2.8	2.2
100	999	2	1.7
