0	1	69.9	59.9
1	4	69.7	59.7
5	9	65.9	55.9
10	14	61.6	51.5
15	19	57.3	47.2
20	24	53.1	43.3
25	29	48.9	40.4
30	34	44.7	37.5
35	39	40.5	34.4
40	44	36.2	31
45	49	31.9	27.3
50	54	27.7	23.6
55	59	23.5	20
60	64	19.5	16.7
65	69	15.7	13.3
70	74	12.2	10.3
75	79	9.1	7.8
80	84	6.6	5.6
85	89	4.7	3.9
90	94	3.4	2.8
95	99	2.5	2.2
100	999	2	1.7
