0	1	79	73.5
1	4	79.3	74
5	9	75.5	70.3
10	14	70.6	65.4
15	19	65.8	60.6
20	24	61	56
25	29	56.2	51.7
30	34	51.4	47.3
35	39	46.6	43
40	44	41.9	38.5
45	49	37.2	34.1
50	54	32.6	29.7
55	59	28.2	25.5
60	64	23.9	21.5
65	69	19.8	17.7
70	74	16	14.3
75	79	12.4	11.1
80	84	9.2	8.2
85	89	6.5	5.9
90	94	4.4	4.1
95	99	3	2.9
100	999	2.4	2.4
