0	1	77.8	73
1	4	77.6	73
5	9	73.8	69.1
10	14	68.9	64.2
15	19	64	59.3
20	24	59.1	54.5
25	29	54.2	49.7
30	34	49.3	44.9
35	39	44.4	40.1
40	44	39.6	35.3
45	49	34.9	30.6
50	54	30.3	26.1
55	59	25.7	21.9
60	64	21.4	17.9
65	69	17.3	14.3
70	74	13.4	11.1
75	79	10.1	8.3
80	84	7.3	6.1
85	89	5.3	4.4
90	94	3.8	3.3
95	99	2.9	2.5
100	999	2.2	2
