0	1	77.5	70.9
1	4	77.6	71.1
5	9	73.7	67.3
10	14	68.8	62.4
15	19	63.8	57.5
20	24	58.9	52.6
25	29	54	47.8
30	34	49.2	43
35	39	44.4	38.2
40	44	39.6	33.5
45	49	34.9	28.9
50	54	30.4	24.5
55	59	26	20.5
60	64	21.8	16.7
65	69	17.9	13.5
70	74	14.4	10.7
75	79	11.3	8.4
80	84	8.5	6.4
85	89	6.4	4.8
90	94	4.7	3.5
95	99	3.4	2.6
100	999	2.6	2
