0	1	85.5	78.8
1	4	84.7	78.1
5	9	80.7	74.1
10	14	75.8	69.2
15	19	70.8	64.2
20	24	65.8	59.3
25	29	60.9	54.4
30	34	56	49.6
35	39	51.2	44.8
40	44	46.3	40
45	49	41.5	35.3
50	54	36.7	30.8
55	59	32	26.4
60	64	27.3	22.2
65	69	22.7	18.1
70	74	18.2	14.2
75	79	14.1	10.8
80	84	10.4	8
85	89	7.4	5.7
90	94	5.1	4.1
95	99	3.6	3.1
100	999	2.5	2.3
