0	1	65.9	62.4
1	4	67.9	64.8
5	9	65.4	62.4
10	14	61.2	58.1
15	19	56.7	53.6
20	24	52.1	49.2
25	29	47.7	45
30	34	43.3	40.8
35	39	39	36.6
40	44	34.7	32.6
45	49	30.5	28.6
50	54	26.3	24.7
55	59	22.3	20.9
60	64	18.4	17.2
65	69	14.7	13.9
70	74	11.5	10.8
75	79	8.8	8.3
80	84	6.5	6.2
85	89	4.8	4.6
90	94	3.6	3.5
95	99	2.8	2.7
100	999	2.2	2.1
