0	1	79.2	75
1	4	78.9	74.8
5	9	75	70.9
10	14	70.1	66
15	19	65.1	61.1
20	24	60.2	56.4
25	29	55.3	51.7
30	34	50.5	46.9
35	39	45.6	42.2
40	44	40.7	37.4
45	49	35.9	32.7
50	54	31.2	28.2
55	59	26.6	23.8
60	64	22.4	19.7
65	69	18.5	15.9
70	74	15.3	12.8
75	79	12.3	9.8
80	84	9.8	7.4
85	89	7.7	5.6
90	94	6.1	4.2
95	99	4.7	3.2
100	999	3.7	2.4
