0	1	59.8	58.2
1	4	62.3	61.3
5	9	60.8	59.9
10	14	57	55.9
15	19	52.7	51.5
20	24	48.4	47.2
25	29	44.2	43.2
30	34	40.2	39.1
35	39	36.1	35.1
40	44	32.2	31.2
45	49	28.4	27.3
50	54	24.5	23.5
55	59	20.8	19.9
60	64	17.1	16.4
65	69	13.7	13.1
70	74	10.6	10.2
75	79	8.1	7.7
80	84	5.9	5.7
85	89	4.4	4.1
90	94	3.2	2.9
95	99	2.4	2.1
100	999	1.9	1.6
