0	1	84	79.8
1	4	83.1	79
5	9	79.2	75
10	14	74.2	70
15	19	69.2	65
20	24	64.2	60.1
25	29	59.3	55.2
30	34	54.4	50.3
35	39	49.5	45.4
40	44	44.6	40.6
45	49	39.7	35.8
50	54	35	31.1
55	59	30.4	26.7
60	64	25.9	22.5
65	69	21.6	18.5
70	74	17.4	14.8
75	79	13.4	11.4
80	84	9.8	8.2
85	89	6.9	5.7
90	94	4.4	4.2
95	99	2.9	3
100	999	2.1	2.3
