0	1	76	72.2
1	4	76.2	72.6
5	9	72.4	68.8
10	14	67.6	64
15	19	62.7	59.2
20	24	58	54.5
25	29	53.3	50.1
30	34	48.7	45.7
35	39	44.1	41.2
40	44	39.5	36.8
45	49	35	32.4
50	54	30.6	28.1
55	59	26.3	24
60	64	22.3	20.1
65	69	18.5	16.5
70	74	14.9	13.3
75	79	11.5	10.4
80	84	8.4	7.5
85	89	6.2	5.6
90	94	4.6	4.3
95	99	3.5	3.3
100	999	2.8	2.7
