0	1	83.9	79
1	4	83.2	78.2
5	9	79.2	74.3
10	14	74.2	69.3
15	19	69.3	64.4
20	24	64.3	59.5
25	29	59.4	54.6
30	34	54.5	49.8
35	39	49.6	44.9
40	44	44.7	40.1
45	49	39.8	35.4
50	54	35.1	30.8
55	59	30.4	26.4
60	64	25.9	22.2
65	69	21.7	18.4
70	74	17.5	14.8
75	79	13.6	11.5
80	84	9.8	8.2
85	89	6.8	5.7
90	94	4.5	3.8
95	99	3.2	2.7
100	999	2.2	2.2
