0	1	75.6	70.1
1	4	75.4	70
5	9	71.5	66.2
10	14	66.6	61.3
15	19	61.7	56.5
20	24	56.9	51.9
25	29	52.1	47.4
30	34	47.3	42.8
35	39	42.5	38.2
40	44	37.8	33.7
45	49	33.1	29.2
50	54	28.6	24.8
55	59	24.2	20.7
60	64	19.9	16.9
65	69	15.9	13.4
70	74	12.3	10.4
75	79	9.2	7.8
80	84	6.6	5.6
85	89	4.7	4
90	94	3.3	2.9
95	99	2.4	2.1
100	999	1.9	1.7
