0	1	79.1	72.9
1	4	78.9	72.7
5	9	75	68.8
10	14	70.1	63.9
15	19	65.1	59
20	24	60.3	54.3
25	29	55.4	49.7
30	34	50.7	45.2
35	39	46	40.8
40	44	41.4	36.6
45	49	36.9	32.4
50	54	32.5	28.3
55	59	28.2	24.5
60	64	24.1	20.7
65	69	20	17.1
70	74	16.2	13.7
75	79	12.8	10.7
80	84	9.7	7.8
85	89	7.1	5.6
90	94	5	4
95	99	3.4	2.8
100	999	2.5	2.1
