0	1	78.4	72.9
1	4	77.8	72.4
5	9	73.8	68.4
10	14	68.9	63.5
15	19	63.9	58.5
20	24	59	53.6
25	29	54	48.8
30	34	49.1	43.9
35	39	44.2	39.2
40	44	39.4	34.5
45	49	34.6	29.8
50	54	30	25.4
55	59	25.6	21.4
60	64	21.4	17.9
65	69	17.3	14.4
70	74	13.5	11.1
75	79	10.2	8.5
80	84	7.4	6.3
85	89	5.2	4.6
90	94	3.6	3.3
95	99	2.6	2.4
100	999	2.1	2
