0	1	80.7	71.3
1	4	80.9	71.7
5	9	77.2	68
10	14	72.3	63.2
15	19	67.4	58.4
20	24	62.5	53.7
25	29	57.7	49.1
30	34	52.8	44.6
35	39	48	40.1
40	44	43.2	35.6
45	49	38.5	31.3
50	54	33.8	27.1
55	59	29.2	23.2
60	64	24.9	19.5
65	69	20.8	16.1
70	74	17	13.1
75	79	13.6	10.5
80	84	10.6	8.3
85	89	8.1	6.5
90	94	6.1	5
95	99	4.5	3.9
100	999	3.4	3.1
